NOK,CLE,240,37,69,.536,13,21,.619,22,30,.733,9,34,43,22,8,3,16,27,109
LAL,DEN,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
LAL,DEN,265,36,82,.439,6,18,.333,21,30,.700,6,37,43,24,10,9,23,28,99
LAL,DEN,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
LAL,DEN,265,40,93,.430,2,12,.167,15,23,.652,12,35,47,30,9,5,23,28,97
PHI,DET,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
PHI,DET,240,33,76,.434,0,5,.000,22,27,.815,10,22,32,11,7,4,13,17,88
PHI,DET,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
PHI,DET,240,43,77,.558,2,6,.333,20,23,.870,8,34,42,30,7,7,13,25,108
ATL,GSW,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
ATL,GSW,240,39,93,.419,3,10,.300,16,21,.762,20,27,47,21,12,3,20,35,97
ATL,GSW,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
ATL,GSW,240,43,74,.581,7,19,.368,29,45,.644,11,27,38,24,10,8,19,21,122
SAC,HOU,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
SAC,HOU,240,34,83,.410,1,11,.091,20,24,.833,14,34,48,21,7,2,16,25,89
SAC,HOU,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
SAC,HOU,240,36,83,.434,9,21,.429,17,25,.680,13,30,43,20,8,3,12,24,98
MIA,MEM,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIA,MEM,240,37,78,.474,7,18,.389,16,21,.762,9,41,50,19,7,7,18,29,97
MIA,MEM,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIA,MEM,240,29,85,.341,4,17,.235,16,26,.615,14,30,44,16,8,6,15,21,78
POR,MIN,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
POR,MIN,240,36,82,.439,3,12,.250,11,18,.611,13,32,45,18,11,5,15,18,86
POR,MIN,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
POR,MIN,240,37,81,.457,6,16,.375,10,18,.556,12,34,46,25,7,8,14,17,90
MIL,NJN,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIL,NJN,240,35,92,.380,9,19,.474,31,39,.795,19,31,50,19,8,5,10,34,110
MIL,NJN,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIL,NJN,240,31,77,.403,5,16,.313,29,44,.659,16,30,46,18,3,8,12,29,96
IND,ORL,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
IND,ORL,240,33,70,.471,7,19,.368,17,22,.773,6,26,32,19,12,5,13,20,90
IND,ORL,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
IND,ORL,240,31,71,.437,3,11,.273,13,19,.684,12,26,38,22,8,4,16,22,78
LAC,SEA,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
LAC,SEA,240,39,78,.500,4,12,.333,19,26,.731,15,27,42,23,8,10,18,23,101
LAC,SEA,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
LAC,SEA,240,33,80,.413,10,27,.370,17,25,.680,12,24,36,21,9,4,19,22,93
WAS,TOR,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
WAS,TOR,240,41,85,.482,4,15,.267,13,24,.542,10,34,44,28,4,4,12,22,99
WAS,TOR,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
WAS,TOR,240,35,88,.398,9,26,.346,17,20,.850,14,34,48,21,4,3,16,27,96
DAL,UTA,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
DAL,UTA,240,29,77,.377,3,14,.214,21,31,.677,15,29,44,10,10,9,15,29,82
DAL,UTA,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
DAL,UTA,240,32,74,.432,7,10,.700,22,34,.647,14,36,50,15,6,15,16,26,93
PHO,LAL,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
PHO,LAL,240,45,89,.506,10,23,.435,22,28,.786,9,30,39,35,6,4,9,23,122
PHO,LAL,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
PHO,LAL,240,41,87,.471,6,23,.261,24,29,.828,9,33,42,22,6,0,13,29,112
IND,MIA,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
IND,MIA,240,37,77,.481,5,10,.500,26,33,.788,9,30,39,17,8,2,11,30,105
IND,MIA,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
IND,MIA,240,36,75,.480,3,16,.188,27,42,.643,10,31,41,19,5,8,16,27,102
DET,BOS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
DET,BOS,240,30,76,.395,5,12,.417,17,21,.810,12,30,42,17,9,3,18,21,82
DET,BOS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
DET,BOS,240,30,76,.395,2,9,.222,19,26,.731,15,29,44,20,8,7,17,20,81
POR,DEN,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
POR,DEN,240,29,87,.333,3,13,.231,7,20,.350,16,28,44,20,7,12,18,18,68
POR,DEN,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
POR,DEN,240,47,93,.505,4,12,.333,9,16,.563,15,45,60,34,10,14,15,20,107
UTA,GSW,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
UTA,GSW,240,31,77,.403,2,10,.200,27,35,.771,16,32,48,20,7,5,16,28,91
UTA,GSW,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
UTA,GSW,240,29,78,.372,5,21,.238,22,38,.579,16,25,41,13,6,9,14,32,85
ATL,LAC,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
ATL,LAC,240,24,69,.348,6,10,.600,23,34,.676,13,27,40,19,8,6,21,25,77
ATL,LAC,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
ATL,LAC,240,34,77,.442,1,7,.143,23,34,.676,17,34,51,18,10,11,18,27,92
WAS,NYK,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
WAS,NYK,240,34,76,.447,7,19,.368,11,15,.733,10,25,35,17,10,6,19,28,86
WAS,NYK,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
WAS,NYK,240,27,82,.329,2,10,.200,19,28,.679,29,30,59,11,6,3,23,22,75
MEM,ORL,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MEM,ORL,240,32,68,.471,10,22,.455,20,26,.769,5,28,33,17,4,2,13,20,94
MEM,ORL,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MEM,ORL,240,33,71,.465,1,10,.100,18,25,.720,11,25,36,15,6,2,12,24,85
CHA,PHI,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
CHA,PHI,240,41,88,.466,4,8,.500,24,32,.750,15,33,48,30,7,3,12,25,110
CHA,PHI,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
CHA,PHI,240,34,79,.430,1,8,.125,24,37,.649,12,26,38,16,9,3,13,25,93
CLE,SAS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
CLE,SAS,240,28,82,.341,4,19,.211,16,21,.762,12,29,41,13,9,4,16,16,76
CLE,SAS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
CLE,SAS,240,44,80,.550,10,17,.588,4,8,.500,5,42,47,27,5,6,18,22,102
MIN,SEA,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIN,SEA,265,41,86,.477,6,24,.250,14,19,.737,14,21,35,25,9,6,19,27,102
MIN,SEA,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIN,SEA,265,35,83,.422,4,25,.160,33,36,.917,18,25,43,18,10,4,21,29,107
NJN,TOR,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
NJN,TOR,240,36,75,.480,9,20,.450,21,31,.677,14,32,46,21,10,1,20,25,102
NJN,TOR,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
NJN,TOR,240,32,80,.400,9,24,.375,19,22,.864,11,24,35,20,7,5,15,23,92
BOS,CHA,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
BOS,CHA,265,39,86,.453,5,15,.333,22,30,.733,15,27,42,22,11,8,24,39,105
BOS,CHA,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
BOS,CHA,265,34,79,.430,3,9,.333,36,47,.766,12,27,39,20,15,3,22,25,107
SAS,DAL,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
SAS,DAL,240,31,76,.408,5,14,.357,17,20,.850,14,25,39,14,3,7,18,20,84
SAS,DAL,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
SAS,DAL,240,39,77,.506,6,9,.667,19,26,.731,14,24,38,20,12,6,12,20,103
TOR,DET,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
TOR,DET,240,32,77,.416,4,16,.250,16,20,.800,3,32,35,21,5,1,14,29,84
TOR,DET,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
TOR,DET,240,43,89,.483,5,12,.417,26,36,.722,16,41,57,28,5,7,11,23,117
NOK,HOU,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
NOK,HOU,240,32,81,.395,3,15,.200,24,32,.750,13,30,43,23,11,3,8,22,91
NOK,HOU,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
NOK,HOU,240,26,74,.351,7,22,.318,25,28,.893,11,36,47,17,3,8,17,29,84
PHI,IND,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
PHI,IND,240,41,74,.554,4,11,.364,25,33,.758,6,23,29,28,8,5,11,20,111
PHI,IND,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
PHI,IND,240,40,79,.506,8,21,.381,21,22,.955,13,27,40,25,7,4,20,30,109
MIN,LAC,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIN,LAC,265,38,83,.458,3,10,.300,20,29,.690,8,32,40,21,3,6,6,22,99
MIN,LAC,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIN,LAC,265,39,89,.438,4,8,.500,18,22,.818,12,37,49,22,3,5,10,28,100
CLE,MEM,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
CLE,MEM,240,40,87,.460,7,19,.368,19,23,.826,12,23,35,21,6,6,8,25,106
CLE,MEM,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
CLE,MEM,240,38,66,.576,11,18,.611,26,35,.743,7,34,41,24,4,9,14,24,113
MIA,MIL,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIA,MIL,240,37,76,.487,10,25,.400,16,25,.640,10,26,36,22,7,6,17,21,100
MIA,MIL,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIA,MIL,240,40,81,.494,7,13,.538,18,23,.783,11,25,36,22,11,2,12,18,105
CHI,NJN,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
CHI,NJN,240,35,83,.422,7,14,.500,22,25,.880,10,27,37,22,5,4,14,31,99
CHI,NJN,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
CHI,NJN,240,32,79,.405,1,12,.083,35,39,.897,16,35,51,23,6,3,19,27,100
ATL,POR,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
ATL,POR,240,35,74,.473,7,15,.467,16,23,.696,8,24,32,20,9,10,9,29,93
ATL,POR,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
ATL,POR,240,33,77,.429,4,10,.400,24,36,.667,14,28,42,18,3,3,15,23,94
PHO,UTA,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
PHO,UTA,240,38,88,.432,6,21,.286,15,15,1.000,7,27,34,26,10,7,9,27,97
PHO,UTA,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
PHO,UTA,240,34,86,.395,4,13,.308,16,25,.640,20,35,55,12,5,6,22,21,88
ORL,WAS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
ORL,WAS,240,26,83,.313,3,11,.273,24,35,.686,21,31,52,12,7,3,10,25,79
ORL,WAS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
ORL,WAS,240,29,71,.408,5,20,.250,24,37,.649,14,32,46,12,5,12,12,22,87
DEN,LAL,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
DEN,LAL,240,33,78,.423,2,15,.133,24,32,.750,10,22,32,26,12,6,20,22,92
DEN,LAL,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
DEN,LAL,240,42,82,.512,3,12,.250,25,31,.806,15,31,46,23,9,5,19,20,112
GSW,NYK,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
GSW,NYK,240,29,73,.397,10,30,.333,15,32,.469,7,33,40,16,6,6,14,27,83
GSW,NYK,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
GSW,NYK,240,34,86,.395,0,13,.000,13,25,.520,15,37,52,21,4,3,18,28,81
SAC,PHO,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
SAC,PHO,240,44,99,.444,7,16,.438,23,29,.793,20,26,46,28,9,2,9,18,118
SAC,PHO,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
SAC,PHO,240,48,86,.558,9,22,.409,12,16,.750,6,30,36,35,5,10,14,27,117
UTA,CHA,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
UTA,CHA,265,34,76,.447,4,12,.333,23,40,.575,17,34,51,20,3,11,22,32,95
UTA,CHA,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
UTA,CHA,265,31,89,.348,2,12,.167,27,36,.750,18,26,44,17,12,4,12,37,91
SAS,CHI,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
SAS,CHI,265,39,86,.453,8,23,.348,18,23,.783,7,42,49,29,6,9,15,21,104
SAS,CHI,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
SAS,CHI,265,36,91,.396,3,13,.231,20,25,.800,8,39,47,19,7,3,12,25,95
NJN,MIA,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
NJN,MIA,240,34,76,.447,3,9,.333,18,25,.720,16,24,40,12,5,3,14,23,89
NJN,MIA,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
NJN,MIA,240,34,70,.486,5,19,.263,17,24,.708,9,24,33,21,7,9,11,21,90
LAC,MIN,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
LAC,MIN,240,30,75,.400,0,13,.000,18,24,.750,9,30,39,16,4,3,16,20,78
LAC,MIN,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
LAC,MIN,240,38,72,.528,1,11,.091,16,21,.762,5,29,34,22,7,9,12,23,93
CLE,TOR,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
CLE,TOR,240,36,74,.486,4,17,.235,29,34,.853,14,33,47,17,7,5,15,20,105
CLE,TOR,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
CLE,TOR,240,38,77,.494,1,8,.125,16,26,.615,9,21,30,21,8,4,10,20,93
LAL,ATL,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
LAL,ATL,240,38,73,.521,7,18,.389,20,33,.606,6,26,32,21,15,4,14,24,103
LAL,ATL,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
LAL,ATL,240,37,75,.493,4,15,.267,19,26,.731,9,31,40,11,5,1,22,25,97
ORL,HOU,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
ORL,HOU,240,28,74,.378,5,13,.385,15,22,.682,10,31,41,11,4,7,15,19,76
ORL,HOU,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
ORL,HOU,240,26,70,.371,4,16,.250,18,19,.947,7,29,36,17,9,9,12,21,74
SEA,MEM,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
SEA,MEM,240,23,70,.329,5,24,.208,18,26,.692,12,33,45,14,8,1,19,21,69
SEA,MEM,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
SEA,MEM,240,37,75,.493,8,17,.471,12,23,.522,10,33,43,25,9,5,14,21,94
GSW,MIL,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
GSW,MIL,240,39,78,.500,13,27,.481,19,26,.731,7,33,40,23,2,3,17,19,110
GSW,MIL,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
GSW,MIL,240,45,94,.479,6,15,.400,7,11,.636,15,27,42,30,11,3,15,26,103
DET,SAC,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
DET,SAC,240,39,77,.506,5,14,.357,19,23,.826,13,31,44,26,12,4,14,16,102
DET,SAC,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
DET,SAC,240,36,78,.462,2,6,.333,14,16,.875,10,22,32,24,6,3,14,16,88
MEM,BOS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MEM,BOS,240,38,74,.514,10,23,.435,12,26,.462,12,21,33,25,12,3,16,24,98
