BOS,CLE,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
BOS,CLE,240,.571,.494,25.6,84.4,57.1,66.7,6.2,3.2,12.9,100.0,111.6,92.0
BOS,CLE,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
BOS,CLE,240,.471,.450,15.6,74.4,42.9,76.9,3.1,11.0,12.1,100.0,92.0,111.6
DET,DAL,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
DET,DAL,240,.491,.423,34.8,73.3,53.8,66.7,6.9,6.6,15.3,100.0,99.4,107.4
DET,DAL,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
DET,DAL,240,.518,.463,26.7,65.2,46.2,70.6,10.3,6.3,12.5,100.0,107.4,99.4
ATL,HOU,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
ATL,HOU,265,.443,.380,20.8,72.5,47.5,50.0,10.2,11.6,15.2,100.0,86.1,91.2
ATL,HOU,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
ATL,HOU,265,.462,.417,27.5,79.2,52.5,51.5,10.2,7.6,14.2,100.0,91.2,86.1
POR,LAL,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
POR,LAL,240,.512,.452,12.8,77.1,48.3,54.8,10.6,11.5,15.0,100.0,92.4,104.1
POR,LAL,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
POR,LAL,240,.534,.513,22.9,87.2,51.7,59.5,8.5,11.1,14.1,100.0,104.1,92.4
PHI,MIN,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
PHI,MIN,240,.451,.410,38.5,66.7,52.6,59.3,5.0,9.7,18.0,100.0,92.0,103.2
PHI,MIN,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
PHI,MIN,240,.474,.438,33.3,61.5,47.4,70.6,11.2,12.5,10.2,100.0,103.2,92.0
IND,NJN,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
IND,NJN,240,.540,.494,23.7,64.7,47.2,59.5,8.2,9.1,18.2,100.0,99.8,106.0
IND,NJN,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
IND,NJN,240,.474,.421,35.3,76.3,52.8,64.9,8.2,8.9,9.2,100.0,106.0,99.8
WAS,NYK,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
WAS,NYK,240,.506,.476,21.4,69.8,45.9,63.9,12.0,5.8,13.5,100.0,98.9,101.1
WAS,NYK,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
WAS,NYK,240,.519,.467,30.2,78.6,54.1,50.0,7.6,3.6,16.0,100.0,101.1,98.9
TOR,ORL,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
TOR,ORL,240,.448,.380,44.9,61.5,50.7,63.0,14.4,4.8,18.1,100.0,94.0,126.1
TOR,ORL,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
TOR,ORL,240,.666,.639,38.5,55.1,49.3,52.3,13.3,10.9,16.6,100.0,126.1,94.0
DEN,PHO,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
DEN,PHO,240,.474,.421,33.3,76.3,50.5,45.7,11.5,6.8,10.3,100.0,103.2,100.0
DEN,PHO,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
DEN,PHO,240,.556,.513,23.7,66.7,49.5,73.0,9.4,6.3,19.6,100.0,100.0,103.2
SEA,SAC,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
SEA,SAC,240,.499,.459,24.4,76.9,52.6,70.3,8.2,4.1,13.6,100.0,97.5,103.7
SEA,SAC,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
SEA,SAC,240,.516,.477,23.1,75.6,47.4,66.7,9.2,7.6,11.7,100.0,103.7,97.5
LAC,SAS,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
LAC,SAS,240,.530,.455,28.2,68.9,50.0,25.7,11.4,4.3,16.3,100.0,101.9,113.4
LAC,SAS,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
LAC,SAS,240,.569,.531,31.1,71.8,50.0,56.8,7.3,14.3,14.3,100.0,113.4,101.9
MIL,UTA,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
MIL,UTA,265,.627,.578,25.0,65.6,43.1,58.1,11.4,5.2,12.1,100.0,123.2,116.0
MIL,UTA,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
MIL,UTA,265,.609,.562,34.4,75.0,56.9,83.7,8.3,6.2,17.9,100.0,116.0,123.2
NJN,BOS,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
NJN,BOS,240,.547,.480,19.5,67.9,47.4,65.6,5.2,11.9,17.9,100.0,98.8,95.7
NJN,BOS,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
NJN,BOS,240,.453,.438,32.1,80.5,52.6,60.6,10.4,6.3,12.9,100.0,95.7,98.8
