SEA,GSW,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
SEA,GSW,240,38,84,.452,8,13,.615,22,29,.759,17,25,42,27,12,3,14,26,106
SEA,GSW,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
SEA,GSW,240,36,84,.429,1,10,.100,20,29,.690,21,34,55,25,6,11,20,23,93
LAL,LAC,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
LAL,LAC,240,39,85,.459,7,20,.350,23,26,.885,13,29,42,27,10,6,11,23,108
LAL,LAC,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
LAL,LAC,240,31,71,.437,5,11,.455,26,33,.788,9,30,39,22,4,5,16,21,93
ORL,MIN,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
ORL,MIN,240,31,78,.397,6,22,.273,37,41,.902,9,33,42,21,5,4,17,29,105
ORL,MIN,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
ORL,MIN,240,38,88,.432,7,10,.700,28,37,.757,14,38,52,26,6,4,14,34,111
IND,NJN,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
IND,NJN,240,33,80,.413,2,8,.250,23,31,.742,9,29,38,20,7,8,14,32,91
IND,NJN,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
IND,NJN,240,35,79,.443,3,10,.300,29,39,.744,12,35,47,20,3,8,16,27,102
NYK,PHI,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
NYK,PHI,240,34,83,.410,3,14,.214,15,20,.750,8,32,40,26,10,8,20,33,86
NYK,PHI,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
NYK,PHI,240,34,84,.405,3,10,.300,27,36,.750,12,39,51,23,14,4,18,24,98
CLE,PHO,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
CLE,PHO,240,27,77,.351,0,2,.000,20,28,.714,15,41,56,12,9,7,22,26,74
CLE,PHO,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
CLE,PHO,240,30,90,.333,1,5,.200,17,23,.739,19,34,53,20,8,5,17,22,78
TOR,SAS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
TOR,SAS,240,25,81,.309,5,13,.385,17,23,.739,16,29,45,9,8,3,23,29,72
TOR,SAS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
TOR,SAS,240,34,75,.453,2,12,.167,21,32,.656,12,36,48,13,9,8,18,24,91
CHI,ATL,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
CHI,ATL,240,35,92,.380,2,13,.154,20,28,.714,14,31,45,13,11,11,12,25,92
CHI,ATL,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
CHI,ATL,240,34,80,.425,3,8,.375,27,33,.818,14,35,49,23,3,8,21,20,98
PHO,DAL,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
PHO,DAL,240,33,79,.418,4,14,.286,13,19,.684,17,32,49,19,6,7,22,20,83
PHO,DAL,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
PHO,DAL,240,34,78,.436,9,20,.450,20,26,.769,9,25,34,21,11,4,13,20,97
TOR,HOU,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
TOR,HOU,240,28,79,.354,3,15,.200,17,21,.810,11,32,43,9,9,4,13,18,76
TOR,HOU,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
TOR,HOU,240,36,78,.462,1,7,.143,15,22,.682,12,37,49,13,6,5,15,17,88
MIN,IND,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIN,IND,240,29,81,.358,1,5,.200,21,27,.778,14,28,42,13,5,5,12,26,80
MIN,IND,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIN,IND,240,32,86,.372,2,5,.400,21,23,.913,20,36,56,22,6,10,16,22,87
SAC,MEM,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
SAC,MEM,240,44,88,.500,7,17,.412,21,26,.808,11,34,45,30,9,9,13,21,116
SAC,MEM,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
SAC,MEM,240,41,87,.471,4,14,.286,13,16,.813,7,31,38,25,8,6,18,22,99
ORL,MIL,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
ORL,MIL,240,36,82,.439,11,22,.500,17,19,.895,14,28,42,22,9,4,15,23,100
ORL,MIL,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
ORL,MIL,240,34,78,.436,3,14,.214,19,29,.655,16,29,45,20,11,6,17,19,90
MIA,NOH,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIA,NOH,240,36,82,.439,3,11,.273,20,26,.769,18,30,48,20,4,2,13,31,95
MIA,NOH,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIA,NOH,240,34,78,.436,5,16,.313,27,33,.818,14,27,41,19,9,5,8,23,100
BOS,NYK,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
BOS,NYK,240,33,72,.458,8,22,.364,43,51,.843,12,22,34,20,11,4,12,16,117
BOS,NYK,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
BOS,NYK,240,44,81,.543,6,17,.353,13,15,.867,11,26,37,31,3,1,19,33,107
DEN,POR,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
DEN,POR,240,45,76,.592,3,9,.333,3,8,.375,13,28,41,32,7,3,21,26,96
DEN,POR,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
DEN,POR,240,29,72,.403,7,21,.333,14,23,.609,10,13,23,17,5,3,13,16,79
GSW,UTA,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
GSW,UTA,240,27,72,.375,7,17,.412,31,38,.816,12,31,43,14,6,9,18,27,92
GSW,UTA,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
GSW,UTA,240,41,95,.432,5,9,.556,14,21,.667,24,24,48,32,8,6,12,26,101
NJN,WAS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
NJN,WAS,240,29,74,.392,2,7,.286,27,30,.900,11,37,48,18,9,7,19,22,87
NJN,WAS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
NJN,WAS,240,31,83,.373,2,15,.133,15,21,.714,12,27,39,16,11,2,14,25,79
DET,LAC,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
DET,LAC,240,26,81,.321,5,23,.217,15,21,.714,10,39,49,17,4,7,8,27,72
DET,LAC,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
DET,LAC,240,22,69,.319,3,8,.375,27,35,.771,9,45,54,13,5,4,12,22,74
POR,LAL,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
POR,LAL,265,35,77,.455,4,11,.364,21,25,.840,9,27,36,24,7,3,18,28,95
POR,LAL,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
POR,LAL,265,36,85,.424,7,24,.292,19,26,.731,18,26,44,24,10,3,15,20,98
SAC,MIA,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
SAC,MIA,240,27,76,.355,2,14,.143,22,29,.759,11,35,46,17,4,8,15,16,78
SAC,MIA,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
SAC,MIA,240,35,89,.393,5,17,.294,13,15,.867,14,37,51,21,5,4,9,23,88
UTA,SEA,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
UTA,SEA,240,29,70,.414,1,5,.200,18,26,.692,11,25,36,18,2,4,17,18,77
UTA,SEA,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
UTA,SEA,240,40,88,.455,3,16,.188,8,12,.667,16,32,48,25,10,2,11,20,91
GSW,DAL,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
GSW,DAL,240,32,89,.360,13,30,.433,23,29,.793,17,33,50,16,11,6,14,25,100
GSW,DAL,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
GSW,DAL,240,41,88,.466,7,19,.368,18,25,.720,12,35,47,16,8,6,15,25,107
SAS,MEM,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
SAS,MEM,265,42,93,.452,6,19,.316,13,18,.722,12,33,45,25,8,3,18,27,103
SAS,MEM,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
SAS,MEM,265,35,85,.412,3,11,.273,28,34,.824,16,33,49,18,15,9,20,24,101
MIN,NJN,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIN,NJN,240,28,65,.431,1,5,.200,25,29,.862,6,32,38,21,7,7,27,21,82
MIN,NJN,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIN,NJN,240,39,85,.459,6,18,.333,22,26,.846,10,30,40,31,14,4,14,21,106
MIL,NYK,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIL,NYK,240,39,74,.527,5,13,.385,14,24,.583,9,31,40,19,8,6,15,18,97
MIL,NYK,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIL,NYK,240,35,87,.402,6,15,.400,12,15,.800,15,29,44,19,5,1,14,17,88
DET,PHO,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
DET,PHO,240,33,82,.402,4,19,.211,14,22,.636,12,27,39,21,10,11,8,24,84
DET,PHO,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
DET,PHO,240,33,78,.423,3,5,.600,13,19,.684,14,37,51,17,2,9,17,26,82
CHI,TOR,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
CHI,TOR,265,45,109,.413,4,9,.444,11,20,.550,29,39,68,22,8,6,21,28,105
CHI,TOR,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
CHI,TOR,265,37,92,.402,4,15,.267,31,39,.795,15,33,48,21,17,11,14,21,109
LAL,CLE,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
LAL,CLE,240,28,88,.318,4,20,.200,10,12,.833,15,32,47,22,9,3,17,17,70
LAL,CLE,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
LAL,CLE,240,36,81,.444,2,6,.333,15,25,.600,11,38,49,21,10,10,15,17,89
ATL,DEN,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
ATL,DEN,240,39,76,.513,4,12,.333,21,23,.913,16,29,45,23,13,7,24,27,103
ATL,DEN,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
ATL,DEN,240,31,83,.373,2,7,.286,23,28,.821,19,16,35,15,10,6,18,20,87
SEA,HOU,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
SEA,HOU,240,39,81,.481,11,18,.611,15,21,.714,10,33,43,27,8,6,13,21,104
SEA,HOU,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
SEA,HOU,240,38,80,.475,9,16,.563,12,18,.667,10,27,37,19,7,5,13,19,97
IND,MIA,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
IND,MIA,240,28,67,.418,0,3,.000,27,32,.844,8,37,45,13,8,8,16,25,83
IND,MIA,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
IND,MIA,240,30,87,.345,5,14,.357,14,19,.737,16,28,44,10,4,4,11,23,79
WAS,MIN,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
WAS,MIN,240,30,81,.370,2,8,.250,24,27,.889,12,32,44,21,7,5,12,19,86
