DAL,LAL,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
DAL,LAL,240,32,85,.376,7,25,.280,22,30,.733,11,35,46,17,4,1,11,21,93
DAL,LAL,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
DAL,LAL,240,45,89,.506,7,20,.350,12,20,.600,7,39,46,32,7,6,10,28,109
MIA,PHI,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIA,PHI,240,29,71,.408,2,8,.250,14,17,.824,12,32,44,16,3,2,19,22,74
MIA,PHI,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIA,PHI,240,33,75,.440,7,20,.350,16,30,.533,12,27,39,25,12,3,8,19,89
PHO,SAS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
PHO,SAS,240,30,83,.361,5,10,.500,17,21,.810,17,26,43,14,7,5,18,32,82
PHO,SAS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
PHO,SAS,240,31,73,.425,1,10,.100,20,26,.769,7,31,38,20,8,11,20,24,83
MIA,BOS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIA,BOS,240,26,71,.366,5,12,.417,18,24,.750,8,31,39,14,4,2,15,20,75
MIA,BOS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIA,BOS,240,37,73,.507,5,16,.313,19,26,.731,5,35,40,28,9,9,10,23,98
WAS,CHI,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
WAS,CHI,240,37,76,.487,5,12,.417,20,30,.667,11,37,48,25,12,5,18,22,99
WAS,CHI,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
WAS,CHI,240,26,82,.317,3,13,.231,19,31,.613,18,29,47,16,9,8,18,23,74
SAS,DEN,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
SAS,DEN,240,26,97,.268,2,13,.154,18,23,.783,23,37,60,14,11,16,18,28,72
SAS,DEN,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
SAS,DEN,240,28,96,.292,4,10,.400,20,29,.690,26,40,66,17,8,7,17,25,80
IND,DET,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
IND,DET,240,36,79,.456,7,14,.500,10,15,.667,12,27,39,18,8,9,19,28,89
IND,DET,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
IND,DET,240,31,79,.392,2,6,.333,23,31,.742,16,24,40,15,11,12,15,17,87
DAL,GSW,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
DAL,GSW,240,34,78,.436,2,14,.143,25,29,.862,11,39,50,19,9,5,14,17,95
DAL,GSW,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
DAL,GSW,240,36,92,.391,5,21,.238,10,17,.588,15,36,51,19,6,3,14,27,87
MIL,MIN,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIL,MIN,240,35,83,.422,2,9,.222,17,18,.944,12,30,42,25,4,4,12,21,89
MIL,MIN,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIL,MIN,240,38,85,.447,1,6,.167,18,28,.643,15,32,47,26,8,5,8,14,95
ATL,NOH,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
ATL,NOH,265,33,83,.398,3,14,.214,14,19,.737,10,48,58,18,7,11,25,20,83
ATL,NOH,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
ATL,NOH,265,35,108,.324,4,25,.160,14,20,.700,21,34,55,24,18,4,11,20,88
ORL,NYK,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
ORL,NYK,265,32,87,.368,5,20,.250,16,29,.552,12,32,44,17,11,4,17,18,85
ORL,NYK,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
ORL,NYK,265,32,80,.400,5,16,.313,14,17,.824,8,40,48,20,8,6,26,22,83
CLE,SAC,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
CLE,SAC,240,40,86,.465,6,11,.545,6,9,.667,10,29,39,24,6,9,14,25,92
CLE,SAC,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
CLE,SAC,240,44,87,.506,2,9,.222,16,20,.800,13,28,41,27,7,8,10,11,106
