ATL,PHI,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
ATL,PHI,240,26,78,.333,4,17,.235,19,22,.864,17,25,42,11,9,4,18,24,75
ATL,PHI,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
ATL,PHI,240,31,74,.419,3,9,.333,23,25,.920,15,32,47,19,10,6,16,22,88
LAC,PHO,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
LAC,PHO,240,38,89,.427,4,10,.400,24,29,.828,17,27,44,12,5,3,14,26,104
LAC,PHO,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
LAC,PHO,240,41,77,.532,4,15,.267,26,30,.867,8,31,39,21,5,6,15,25,112
POR,SEA,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
POR,SEA,240,40,73,.548,2,10,.200,28,35,.800,10,30,40,13,6,6,14,21,110
POR,SEA,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
POR,SEA,240,41,90,.456,6,19,.316,18,20,.900,15,19,34,23,9,4,13,25,106
HOU,UTA,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
HOU,UTA,240,32,74,.432,10,22,.455,23,36,.639,10,26,36,19,7,3,13,22,97
HOU,UTA,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
HOU,UTA,240,39,74,.527,3,10,.300,26,31,.839,11,36,47,19,6,3,16,25,107
SAS,DAL,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
SAS,DAL,240,34,69,.493,4,11,.364,25,37,.676,7,32,39,20,6,5,12,16,97
SAS,DAL,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
SAS,DAL,240,38,88,.432,5,16,.313,10,16,.625,13,26,39,15,5,7,11,28,91
DEN,LAC,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
DEN,LAC,240,34,88,.386,4,23,.174,23,30,.767,13,43,56,24,9,6,19,27,95
DEN,LAC,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
DEN,LAC,240,35,82,.427,7,19,.368,19,26,.731,5,33,38,20,5,6,18,26,96
NYK,ATL,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
NYK,ATL,240,33,72,.458,1,9,.111,25,34,.735,11,29,40,18,2,2,17,28,92
NYK,ATL,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
NYK,ATL,240,39,82,.476,4,14,.286,20,31,.645,15,23,38,17,8,5,13,25,102
DET,BOS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
DET,BOS,240,37,88,.420,4,13,.308,23,30,.767,16,32,48,26,7,5,6,17,101
DET,BOS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
DET,BOS,240,34,75,.453,5,12,.417,15,20,.750,8,36,44,23,4,4,15,19,88
SAC,CHI,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
SAC,CHI,240,27,73,.370,5,15,.333,30,37,.811,9,34,43,17,12,4,26,28,89
