BOS,CLE,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
BOS,CLE,240,32,72,.444,9,19,.474,22,26,.846,6,32,38,20,9,8,14,27,95
BOS,CLE,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
BOS,CLE,240,29,70,.414,6,17,.353,25,32,.781,6,26,32,17,7,9,13,22,89
WAS,DAL,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
WAS,DAL,240,39,84,.464,4,13,.308,20,24,.833,9,37,46,19,6,4,9,29,102
WAS,DAL,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
WAS,DAL,240,30,76,.395,4,18,.222,27,34,.794,11,31,42,16,6,9,9,20,91
LAC,LAL,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
LAC,LAL,240,39,87,.448,3,15,.200,11,16,.688,15,36,51,27,10,4,20,27,92
LAC,LAL,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
LAC,LAL,240,35,85,.412,4,17,.235,25,37,.676,17,30,47,17,13,4,16,15,99
HOU,POR,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
HOU,POR,240,30,81,.370,5,18,.278,22,29,.759,10,23,33,18,12,2,16,26,87
HOU,POR,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
HOU,POR,240,33,77,.429,10,21,.476,20,22,.909,12,39,51,23,9,12,26,27,96
IND,ATL,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
IND,ATL,240,39,73,.534,10,18,.556,21,25,.840,6,34,40,23,1,4,25,26,109
IND,ATL,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
IND,ATL,240,46,87,.529,7,12,.583,21,29,.724,8,27,35,30,16,6,10,25,120
CHA,BOS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
CHA,BOS,240,23,74,.311,0,10,.000,13,25,.520,14,32,46,10,6,4,18,23,59
CHA,BOS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
CHA,BOS,240,33,76,.434,11,29,.379,15,19,.789,10,34,44,28,10,8,12,22,92
UTA,DEN,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
UTA,DEN,240,37,81,.457,6,10,.600,25,29,.862,10,29,39,26,3,4,15,20,105
UTA,DEN,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
UTA,DEN,240,43,89,.483,5,13,.385,23,30,.767,14,28,42,22,5,6,13,25,114
HOU,GSW,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
HOU,GSW,240,40,86,.465,12,26,.462,16,20,.800,13,28,41,30,14,7,18,22,108
HOU,GSW,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
HOU,GSW,240,44,89,.494,4,11,.364,15,23,.652,13,28,41,25,7,8,16,22,107
PHO,LAC,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
PHO,LAC,240,41,80,.513,7,15,.467,20,27,.741,10,26,36,19,6,5,14,20,109
PHO,LAC,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
PHO,LAC,240,43,77,.558,6,13,.462,15,27,.556,7,28,35,27,9,7,15,24,107
DET,MEM,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
DET,MEM,240,37,72,.514,6,16,.375,16,29,.552,10,29,39,20,5,4,9,27,96
DET,MEM,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
DET,MEM,240,26,72,.361,2,12,.167,20,31,.645,17,32,49,10,3,3,14,26,74
NYK,MIA,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
NYK,MIA,240,33,87,.379,10,39,.256,17,21,.810,12,27,39,19,8,3,13,17,93
NYK,MIA,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
NYK,MIA,240,47,83,.566,7,15,.467,14,17,.824,7,36,43,21,6,3,16,20,115
NJN,MIN,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
NJN,MIN,240,34,81,.420,0,8,.000,25,29,.862,14,38,52,20,4,10,22,24,93
NJN,MIN,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
NJN,MIN,240,34,93,.366,1,7,.143,26,35,.743,18,32,50,14,15,2,10,23,95
SAC,OKC,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
SAC,OKC,240,32,79,.405,3,16,.188,22,28,.786,10,27,37,13,6,5,12,23,89
SAC,OKC,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
SAC,OKC,240,39,76,.513,8,14,.571,16,20,.800,8,33,41,20,4,6,12,19,102
PHI,ORL,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
PHI,ORL,240,39,78,.500,7,18,.389,21,30,.700,8,26,34,19,9,6,13,21,106
