HOU,UTA,240,.610,.547,29.7,78.3,56.6,48.7,6.6,4.7,15.4,100.0,117.0,106.1
SAS,DAL,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
SAS,DAL,240,.569,.522,21.2,71.1,50.0,58.8,6.7,8.6,12.3,100.0,109.1,102.4
SAS,DAL,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
SAS,DAL,240,.479,.460,28.9,78.8,50.0,39.5,5.6,9.7,10.4,100.0,102.4,109.1
DEN,LAC,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
DEN,LAC,240,.469,.409,28.3,89.6,59.6,70.6,8.7,9.2,15.8,100.0,91.4,92.4
DEN,LAC,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
DEN,LAC,240,.514,.470,10.4,71.7,40.4,57.1,4.8,9.5,16.2,100.0,92.4,91.4
NYK,ATL,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
NYK,ATL,240,.529,.465,32.4,65.9,51.3,54.5,2.2,3.2,16.4,100.0,101.8,112.8
NYK,ATL,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
NYK,ATL,240,.533,.500,34.1,67.6,48.7,43.6,8.8,7.4,12.0,100.0,112.8,101.8
DET,BOS,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
DET,BOS,240,.499,.443,30.8,80.0,52.2,70.3,7.8,6.7,5.6,100.0,113.2,98.6
DET,BOS,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
DET,BOS,240,.525,.487,20.0,69.2,47.8,67.6,4.5,6.3,15.2,100.0,98.6,113.2
SAC,CHI,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
SAC,CHI,240,.498,.404,20.5,81.0,50.0,63.0,11.6,6.9,22.6,100.0,86.0,85.0
SAC,CHI,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
SAC,CHI,240,.485,.423,19.0,79.5,50.0,56.3,13.5,11.6,20.2,100.0,85.0,86.0
MIN,DEN,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
MIN,DEN,240,.586,.537,34.2,71.8,53.2,52.4,7.2,5.7,14.3,100.0,115.4,112.3
MIN,DEN,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
MIN,DEN,240,.563,.529,28.2,65.8,46.8,53.5,4.1,4.1,13.4,100.0,112.3,115.4
POR,GSW,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
POR,GSW,240,.540,.493,30.8,70.0,50.6,68.8,4.4,12.2,21.8,100.0,97.5,111.7
POR,GSW,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
POR,GSW,240,.563,.526,30.0,69.2,49.4,55.3,8.8,4.5,14.2,100.0,111.7,97.5
NOK,IND,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
NOK,IND,240,.521,.458,45.2,75.6,60.9,43.2,2.3,5.7,13.5,100.0,113.6,103.4
NOK,IND,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
NOK,IND,240,.502,.444,24.4,54.8,39.1,65.6,8.0,13.0,11.7,100.0,103.4,113.6
SEA,LAL,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
SEA,LAL,240,.533,.505,30.0,75.8,48.2,52.3,12.6,3.0,7.9,100.0,117.4,123.7
SEA,LAL,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
SEA,LAL,240,.685,.623,24.2,70.0,51.8,61.1,5.2,14.3,17.3,100.0,123.7,117.4
CHA,MEM,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
CHA,MEM,240,.514,.493,14.7,62.7,43.5,68.8,6.6,16.4,19.0,100.0,91.3,105.6
CHA,MEM,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
CHA,MEM,240,.483,.414,37.3,85.3,56.5,64.5,11.0,6.2,11.6,100.0,105.6,91.3
NJN,MIA,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
NJN,MIA,240,.490,.429,17.8,78.0,46.5,40.0,5.4,3.5,15.6,100.0,91.7,98.2
NJN,MIA,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
NJN,MIA,240,.528,.493,22.0,82.2,53.5,48.6,6.5,10.0,16.5,100.0,98.2,91.7
PHI,ORL,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
PHI,ORL,240,.652,.621,9.1,57.6,33.3,62.2,11.9,5.5,15.7,100.0,113.4,111.3
PHI,ORL,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
PHI,ORL,240,.588,.548,42.4,90.9,66.7,46.2,7.6,4.7,20.8,100.0,111.3,113.4
UTA,PHO,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
UTA,PHO,240,.563,.494,26.3,90.5,60.0,55.3,6.0,2.8,15.8,100.0,107.6,103.6
UTA,PHO,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
UTA,PHO,240,.557,.468,9.5,73.7,40.0,71.9,9.0,12.8,12.2,100.0,103.6,107.6
CLE,SAS,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
CLE,SAS,240,.505,.473,18.6,89.1,55.1,48.5,6.7,7.7,11.2,100.0,98.4,90.6
CLE,SAS,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
CLE,SAS,240,.482,.457,10.9,81.4,44.9,55.2,2.2,3.7,12.5,100.0,90.6,98.4
MIL,TOR,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
MIL,TOR,240,.499,.471,26.2,67.5,46.3,57.9,7.5,4.5,14.0,100.0,99.0,117.3
MIL,TOR,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
MIL,TOR,240,.590,.585,32.5,73.8,53.7,57.4,7.5,11.9,14.0,100.0,117.3,99.0
CLE,CHA,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
CLE,CHA,240,.492,.415,32.5,82.5,57.5,51.9,2.2,6.3,17.5,100.0,97.1,101.5
CLE,CHA,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
CLE,CHA,240,.553,.493,17.5,67.5,42.5,67.7,4.4,14.0,15.3,100.0,101.5,97.1
MEM,DET,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
MEM,DET,240,.483,.412,22.5,75.0,47.4,60.7,6.9,6.6,11.9,100.0,99.0,109.4
MEM,DET,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
MEM,DET,240,.575,.527,25.0,77.5,52.6,70.3,4.6,11.7,13.6,100.0,109.4,99.0
DAL,HOU,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
DAL,HOU,240,.485,.443,28.2,76.7,49.3,44.8,1.2,5.2,21.9,100.0,87.7,123.5
DAL,HOU,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
DAL,HOU,240,.651,.594,23.3,71.8,50.7,70.3,15.0,9.4,13.7,100.0,123.5,87.7
PHO,LAC,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
PHO,LAC,240,.539,.500,12.8,72.9,43.2,65.0,3.0,1.6,9.1,100.0,106.3,112.3
PHO,LAC,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
PHO,LAC,240,.534,.477,27.1,87.2,56.8,51.2,2.0,8.0,7.8,100.0,112.3,106.3
SAC,MIL,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
SAC,MIL,240,.470,.424,36.7,65.6,48.1,64.7,14.7,4.6,11.0,100.0,103.1,117.9
SAC,MIL,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
SAC,MIL,240,.633,.590,34.4,63.3,51.9,76.3,3.4,3.6,19.6,100.0,117.9,103.1
IND,NYK,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
IND,NYK,240,.587,.568,18.2,72.7,49.4,50.0,9.4,13.0,13.1,100.0,113.5,98.9
IND,NYK,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
IND,NYK,240,.515,.456,27.3,81.8,50.6,41.2,9.4,1.6,14.8,100.0,98.9,113.5
MIN,POR,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
MIN,POR,240,.546,.507,18.9,73.9,49.4,65.7,7.0,4.9,16.0,100.0,100.2,102.6
MIN,POR,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
MIN,POR,240,.489,.463,26.1,81.1,50.6,60.0,7.0,7.4,10.0,100.0,102.6,100.2
GSW,UTA,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
GSW,UTA,240,.464,.425,23.4,60.5,40.0,57.1,9.8,12.3,16.9,100.0,88.9,115.0
GSW,UTA,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
GSW,UTA,240,.571,.542,39.5,76.6,60.0,55.8,10.8,9.6,14.7,100.0,115.0,88.9
BOS,WAS,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
BOS,WAS,240,.675,.607,28.6,81.4,60.6,56.8,2.0,2.1,18.7,100.0,119.3,126.4
BOS,WAS,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
BOS,WAS,240,.617,.567,18.6,71.4,39.4,51.2,11.2,9.4,9.1,100.0,126.4,119.3
ORL,ATL,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
ORL,ATL,240,.473,.432,32.6,73.7,51.9,25.8,6.5,9.5,19.5,100.0,89.2,103.4
ORL,ATL,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
ORL,ATL,240,.537,.445,26.3,67.4,48.1,51.6,14.1,6.1,16.1,100.0,103.4,89.2
HOU,NOK,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
HOU,NOK,240,.498,.462,38.1,79.5,59.3,59.4,9.9,0.0,18.1,100.0,99.4,106.0
HOU,NOK,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
HOU,NOK,240,.562,.536,20.5,61.9,40.7,60.6,13.2,5.6,14.9,100.0,106.0,99.4
MIA,PHI,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
MIA,PHI,240,.587,.569,20.5,72.7,48.2,69.4,5.6,9.8,15.2,100.0,110.1,120.3
MIA,PHI,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
MIA,PHI,240,.567,.513,27.3,79.5,51.8,72.2,6.7,11.5,7.8,100.0,120.3,110.1
LAL,SEA,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
LAL,SEA,240,.603,.549,32.4,68.4,51.4,68.6,5.4,13.0,20.8,100.0,110.0,127.4
LAL,SEA,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
LAL,SEA,240,.647,.595,31.6,67.6,48.6,58.5,14.2,5.1,14.2,100.0,127.4,110.0
SAS,TOR,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
SAS,TOR,240,.579,.545,23.7,76.2,51.3,53.8,5.5,3.4,13.6,100.0,112.6,102.8
SAS,TOR,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
SAS,TOR,240,.527,.454,23.8,76.3,48.8,34.4,8.7,1.6,13.6,100.0,102.8,112.6
MIL,CHI,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
MIL,CHI,240,.495,.436,13.2,71.8,42.9,56.3,4.2,7.1,17.3,100.0,88.9,115.1
MIL,CHI,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
MIL,CHI,240,.592,.571,28.2,86.8,57.1,71.7,9.4,11.4,13.1,100.0,115.1,88.9
GSW,DAL,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
GSW,DAL,240,.617,.562,24.3,73.2,50.0,52.8,5.4,12.0,16.4,100.0,116.5,113.3
GSW,DAL,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
GSW,DAL,240,.561,.524,26.8,75.7,50.0,60.5,10.9,5.7,11.5,100.0,113.3,116.5
POR,LAC,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
POR,LAC,240,.509,.458,28.9,60.0,45.8,37.5,6.8,6.8,14.6,100.0,100.4,115.0
POR,LAC,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
POR,LAC,240,.524,.463,40.0,71.1,54.2,67.6,11.3,15.1,11.0,100.0,115.0,100.4
SAS,NYK,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
SAS,NYK,240,.614,.567,10.8,81.4,48.8,69.4,7.4,7.7,14.9,100.0,110.3,97.7
SAS,NYK,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
SAS,NYK,240,.524,.465,18.6,89.2,51.3,37.5,5.3,1.6,15.3,100.0,97.7,110.3
WAS,ORL,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
WAS,ORL,240,.548,.494,33.3,69.4,50.7,41.7,12.1,11.1,12.2,100.0,113.7,117.1
WAS,ORL,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
WAS,ORL,240,.592,.563,30.6,66.7,49.3,50.0,7.7,9.8,14.3,100.0,117.1,113.7
MIN,SAC,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
MIN,SAC,240,.470,.438,32.6,71.1,50.6,51.5,7.6,8.1,20.3,100.0,88.5,101.6
MIN,SAC,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
MIN,SAC,240,.543,.493,28.9,67.4,49.4,50.0,13.1,7.1,18.9,100.0,101.6,88.5
DET,UTA,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
DET,UTA,240,.531,.448,36.4,67.5,51.2,40.6,4.5,11.3,10.4,100.0,113.1,115.4
DET,UTA,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
DET,UTA,240,.550,.512,32.5,63.6,48.8,70.0,4.5,5.5,13.0,100.0,115.4,113.1
ATL,CLE,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
ATL,CLE,265,.588,.578,15.6,63.0,45.3,62.5,6.2,9.2,17.7,100.0,107.2,97.9
ATL,CLE,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
ATL,CLE,265,.443,.396,37.0,84.4,54.7,54.5,5.2,14.1,9.3,100.0,97.9,107.2
PHI,IND,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
PHI,IND,240,.475,.452,25.0,52.5,38.1,43.2,6.7,9.2,13.4,100.0,95.8,108.0
PHI,IND,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
PHI,IND,240,.534,.494,47.5,75.0,61.9,67.6,7.8,10.9,18.8,100.0,108.0,95.8
MIN,LAL,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
MIN,LAL,240,.488,.432,13.5,68.4,41.3,61.8,13.5,8.7,15.1,100.0,91.4,98.7
MIN,LAL,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
MIN,LAL,240,.541,.493,31.6,86.5,58.7,62.9,8.3,14.3,19.3,100.0,98.7,91.4
HOU,MEM,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
HOU,MEM,240,.543,.447,44.4,69.0,57.7,60.7,13.0,10.4,23.3,100.0,101.3,94.2
HOU,MEM,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
HOU,MEM,240,.485,.440,31.0,55.6,42.3,56.7,5.9,3.6,18.7,100.0,94.2,101.3
SEA,MIA,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
SEA,MIA,240,.543,.486,27.3,66.7,50.0,66.7,10.0,9.6,21.5,100.0,96.4,99.7
SEA,MIA,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
SEA,MIA,240,.489,.429,33.3,72.7,50.0,51.6,7.8,15.3,15.6,100.0,99.7,96.4
GSW,NOK,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
GSW,NOK,240,.537,.506,22.5,54.3,39.5,54.1,8.0,16.4,13.9,100.0,105.7,110.3
GSW,NOK,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
GSW,NOK,240,.500,.461,45.7,77.5,60.5,50.0,5.7,2.7,13.4,100.0,110.3,105.7
