SAC,DAL,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
SAC,DAL,240,.489,.431,37.5,65.8,50.0,58.3,9.9,8.6,13.0,100.0,107.3,117.1
SAC,DAL,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
SAC,DAL,240,.587,.537,34.2,62.5,50.0,67.5,12.0,12.3,13.3,100.0,117.1,107.3
HOU,DET,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
HOU,DET,240,.490,.437,23.7,67.5,46.2,28.6,4.8,8.6,16.5,100.0,95.8,105.5
HOU,DET,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
HOU,DET,240,.524,.486,32.5,76.3,53.8,62.5,10.9,9.3,12.6,100.0,105.5,95.8
DEN,LAL,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
DEN,LAL,240,.401,.358,30.2,76.2,50.5,56.7,10.8,10.5,14.1,100.0,84.6,96.5
DEN,LAL,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
DEN,LAL,240,.535,.464,23.8,69.8,49.5,76.7,8.7,17.0,18.6,100.0,96.5,84.6
PHI,BOS,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
PHI,BOS,240,.535,.500,35.9,73.0,53.9,55.6,10.0,3.5,14.9,100.0,109.1,105.7
PHI,BOS,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
PHI,BOS,240,.572,.514,27.0,64.1,46.1,69.7,10.0,5.8,18.6,100.0,105.7,109.1
IND,CLE,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
IND,CLE,290,.522,.484,24.4,76.6,51.1,55.8,8.8,6.6,11.1,100.0,106.1,101.3
IND,CLE,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
IND,CLE,290,.510,.443,23.4,75.6,48.9,62.2,2.9,10.1,12.1,100.0,101.3,106.1
POR,GSW,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
POR,GSW,240,.475,.460,23.8,75.0,52.1,65.6,6.9,11.7,16.3,100.0,89.6,86.2
POR,GSW,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
POR,GSW,240,.418,.395,25.0,76.2,47.9,77.4,5.7,5.6,11.8,100.0,86.2,89.6
SEA,LAC,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
SEA,LAC,240,.468,.426,32.6,75.9,49.3,56.7,4.8,1.7,10.9,100.0,101.3,137.4
SEA,LAC,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
SEA,LAC,240,.681,.664,24.1,67.4,50.7,75.0,7.2,8.2,8.7,100.0,137.4,101.3
WAS,MEM,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
WAS,MEM,240,.540,.481,39.5,60.4,50.5,61.1,11.7,13.8,15.9,100.0,109.8,97.0
WAS,MEM,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
WAS,MEM,240,.475,.446,39.6,60.5,49.5,71.4,10.7,7.6,17.3,100.0,97.0,109.8
NYK,MIN,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
NYK,MIN,240,.465,.427,20.8,89.7,50.0,62.9,11.1,2.6,10.7,100.0,93.8,99.9
NYK,MIN,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
NYK,MIN,240,.567,.544,10.3,79.2,50.0,69.2,1.0,11.1,16.3,100.0,99.9,93.8
MIA,NJN,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
MIA,NJN,240,.589,.562,26.3,80.0,53.8,64.9,5.8,10.5,11.5,100.0,115.2,88.7
MIA,NJN,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
MIA,NJN,240,.448,.392,20.0,73.7,46.2,67.9,5.8,4.5,14.0,100.0,88.7,115.2
DAL,NOH,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
DAL,NOH,240,.620,.596,23.5,63.6,46.2,59.5,9.1,6.8,11.4,100.0,121.2,104.1
