CHH,ATL,Starters,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Offensive Rating,ORtg,Defensive Rating,DRtg
CHH,ATL,Team Totals,240,.666,.605,28.0,77.1,60.3,45.7,7.9,11.3,17.6,100.0,119.9,92.8
CHH,ATL,Starters,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Offensive Rating,ORtg,Defensive Rating,DRtg
CHH,ATL,Team Totals,240,.454,.407,22.9,72.0,39.7,46.7,10.2,3.0,12.6,100.0,92.8,119.9
SAC,CHI,Starters,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Offensive Rating,ORtg,Defensive Rating,DRtg
SAC,CHI,Team Totals,240,.615,.582,18.5,82.1,56.1,72.5,13.3,10.0,17.3,100.0,110.6,89.6
SAC,CHI,Starters,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Offensive Rating,ORtg,Defensive Rating,DRtg
SAC,CHI,Team Totals,240,.508,.433,17.9,81.5,43.9,73.1,8.9,6.8,19.2,100.0,89.6,110.6
MIL,DAL,Starters,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Offensive Rating,ORtg,Defensive Rating,DRtg
MIL,DAL,Team Totals,240,.492,.434,34.7,63.0,49.5,48.5,6.4,10.9,16.0,100.0,99.1,103.4
MIL,DAL,Starters,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Offensive Rating,ORtg,Defensive Rating,DRtg
MIL,DAL,Team Totals,240,.486,.449,37.0,65.3,50.5,62.9,9.6,14.3,14.5,100.0,103.4,99.1
PHO,GSW,Starters,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Offensive Rating,ORtg,Defensive Rating,DRtg
PHO,GSW,Team Totals,240,.471,.429,21.2,70.2,44.4,69.4,11.8,4.3,13.8,100.0,92.7,94.7
PHO,GSW,Starters,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Offensive Rating,ORtg,Defensive Rating,DRtg
PHO,GSW,Team Totals,240,.501,.430,29.8,78.8,55.6,56.3,10.8,7.0,18.0,100.0,94.7,92.7
