SAC,NOK,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
SAC,NOK,240,.379,.331,17.9,81.3,40.9,52.0,8.5,7.5,16.9,100.0,70.8,98.3
SAC,NOK,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
SAC,NOK,240,.562,.507,18.8,82.1,59.1,60.0,7.4,6.5,19.5,100.0,98.3,70.8
MIL,PHI,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
MIL,PHI,265,.588,.529,35.0,75.0,57.6,61.9,3.0,4.2,14.6,100.0,117.4,108.4
MIL,PHI,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
MIL,PHI,265,.501,.453,25.0,65.0,42.4,61.0,10.0,8.4,6.9,100.0,108.4,117.4
DAL,PHO,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
DAL,PHO,290,.522,.489,25.5,80.4,51.9,38.1,8.0,7.9,16.5,100.0,98.7,96.0
DAL,PHO,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
DAL,PHO,290,.509,.474,19.6,74.5,48.1,64.3,8.0,5.3,15.2,100.0,96.0,98.7
DEN,SAS,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
DEN,SAS,240,.502,.488,30.8,60.5,45.5,51.2,6.8,5.2,12.5,100.0,103.5,116.0
DEN,SAS,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
DEN,SAS,240,.559,.524,39.5,69.2,54.5,51.2,5.7,10.1,13.3,100.0,116.0,103.5
NYK,BOS,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
NYK,BOS,265,.508,.488,19.1,62.7,41.8,52.6,9.4,6.8,18.3,100.0,93.8,106.9
NYK,BOS,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
NYK,BOS,265,.524,.449,37.3,80.9,58.2,64.9,14.1,15.3,13.5,100.0,106.9,93.8
